url_path,views_total,views_unique
/peff74/ESP32_TFA_Drop_Rain_Gauge_Decoder,2,1
/peff74/ESP32_TFA_Drop_Rain_Gauge_Decoder/graphs/traffic,1,1
/peff74/ESP32_TFA_Drop_Rain_Gauge_Decoder/pulse,1,1
