time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-16 00:00:00+00:00,24,8,0,0
2026-06-17 00:00:00+00:00,21,7,0,0
2026-06-18 00:00:00+00:00,26,7,0,0
2026-06-19 00:00:00+00:00,33,9,0,0
2026-06-20 00:00:00+00:00,29,10,0,0
2026-06-21 00:00:00+00:00,42,10,0,0
2026-06-22 00:00:00+00:00,28,8,0,0
2026-06-23 00:00:00+00:00,39,11,0,0
2026-06-24 00:00:00+00:00,27,8,0,0
2026-06-25 00:00:00+00:00,20,5,0,0
2026-06-26 00:00:00+00:00,8,3,0,0
2026-06-27 00:00:00+00:00,11,4,0,0
2026-06-28 00:00:00+00:00,19,6,0,0
2026-06-29 00:00:00+00:00,22,9,0,0
